time,cycles,branches,instructions,cache-reference,cache-misses,bus-cycles,branch-loads,iTLB-load-misse,dTLB-load-misse
2.313899651,2737853,420053,1980543,235927,0,0,0,0,2721
2.31523033,3189872,51914,239748,65713,0,0,0,0,1157
2.31644218,2857417,205744,971627,185057,77012,0,0,0,2123
2.317662296,2933008,233724,1099670,207474,69156,0,0,0,0
2.318945937,3080029,133899,630572,94326,41128,0,0,0,0
2.320300959,3213878,115622,548703,129066,67919,30704,0,0,0
2.32161163,0,181193,957103,114203,71586,31001,0,0,0
2.322918194,0,151290,881595,69271,53491,31588,0,0,0
2.32415975,0,157841,1012395,85981,58679,28987,178975,0,0
2.325353017,0,0,1042217,86339,60955,28550,178024,0,0
2.326534473,0,0,928291,88786,65269,28230,155134,0,0
2.327688354,0,0,1108040,101147,57756,27310,190744,0,0
2.328812236,0,0,0,94125,56934,26869,204432,0,0
2.32992904,0,0,0,93180,57031,26829,204185,0,0
2.331113322,0,0,0,58672,42920,29873,134066,0,0
2.332544342,0,0,0,43275,47941,33029,155417,264,0
2.333777489,0,0,0,0,52328,29581,187689,301,0
2.335062331,0,0,0,0,55037,31615,195845,326,0
2.33642563,0,0,0,0,35790,31097,101915,166,804
2.33772483,0,0,0,0,0,31386,165879,274,1203
2.338989934,0,0,0,0,0,30968,186697,318,1166
2.340252655,2935695,0,0,0,0,29350,156518,260,1185
2.341435463,2828731,0,0,0,0,0,205298,343,1383
2.34259595,2780864,0,0,0,0,0,197187,339,1216
2.343811002,2881981,195221,1125901,0,0,0,209084,331,1319
2.345031222,2914304,216120,1251920,0,0,0,0,348,1326
2.346224988,2856414,225563,1304790,0,0,0,0,365,1432
2.34747398,2946448,190967,1108591,29741,0,0,0,352,1223
2.348849472,3263804,118127,677280,49326,0,0,0,0,816
2.350105523,3013259,195351,1127087,88359,0,0,0,0,1347
2.351370577,3136564,158630,921089,72743,16373,0,0,0,1225
2.352831549,3226190,96869,566638,46198,30238,0,0,0,0
2.354195195,3244349,117736,679525,51445,34891,0,0,0,0
2.355449457,2999878,144226,840531,64765,47041,22920,0,0,0
2.356778405,0,154875,898034,61849,46081,31845,0,0,0
2.3580103,0,215722,1245658,84583,57264,29078,0,0,0
2.359184557,0,195371,1130478,79738,55751,28811,0,0,0
2.360511718,0,119347,1156724,95771,57244,30877,206293,0,0
2.361701328,0,0,1181151,99938,66326,28387,199580,0,0
2.362868333,0,0,1183157,90951,59937,27928,201165,0,0
2.364053627,0,0,1207220,64165,42600,30108,148252,0,0
2.365443764,0,0,0,54253,39500,32090,118661,0,0
2.366659142,0,0,0,83459,50017,28919,155657,0,0
2.367863043,0,0,0,80980,47537,29047,156260,285,0
2.369161711,0,0,0,0,37662,32021,117623,222,0
2.370573143,0,0,0,0,40238,32638,102505,181,0
2.37193268,0,0,0,0,58906,32219,167015,316,1102
2.373168732,0,0,0,0,0,30534,161210,305,1134
2.374510789,0,0,0,0,0,30990,170051,322,1134
2.375700737,2749844,0,0,0,0,28448,186065,338,1221
2.376911372,2894746,0,0,0,0,0,191717,345,1297
2.378081199,2802685,0,0,0,0,0,168726,306,1237
2.379239637,2770384,0,0,0,0,0,178352,317,1673
2.38042579,2827870,179591,1044564,0,0,0,209473,335,1339
2.381764472,3212580,77850,478362,0,0,0,0,138,841
2.383001848,2953794,25758,253595,0,0,0,0,7,794
2.384255874,2966890,24366,235871,98446,0,0,0,3,729
2.385482379,2952289,153431,521264,98212,0,0,0,0,4696
2.386960511,3534617,135839,447328,60531,0,0,0,0,1512
2.3882862,3125773,203327,674915,79216,66711,0,0,0,1664
2.389562827,2982553,282706,921671,104998,84529,0,0,0,0
2.390890014,3029942,244023,803202,106385,87796,0,0,0,0
2.392140158,2852431,394900,1310813,175883,143438,29334,0,0,0
2.393390048,0,524992,1679706,165963,129336,29854,0,0,0
2.394578274,0,456533,1472293,164048,125441,28348,0,0,0
2.39576715,0,465809,1484685,182345,136195,28142,443379,0,0
2.396923572,0,0,1452895,171857,129721,27970,443891,0,0
2.398202836,0,0,744779,83089,72666,32825,223630,0,0
2.399595322,0,0,1074942,132918,106335,30967,331264,0,0
2.400783316,0,0,0,137956,111398,28863,349737,0,0
2.402055912,0,0,0,96332,67333,31526,372290,0,0
2.403512325,0,0,0,74305,59886,34147,253313,28,0
2.404835264,0,0,0,0,69684,31723,213582,81,0
2.406273453,0,0,0,0,85048,34362,272406,27,0
2.407630454,0,0,0,0,86660,31532,273259,73,3002
2.408869988,0,0,0,0,0,29165,379546,69,4784
2.410069161,0,0,0,0,0,30063,355399,48,4136
2.411328679,0,0,0,0,0,28424,426595,46,5411
2.412498849,2657443,0,0,0,0,27545,525877,55,5744
2.413667713,2682870,0,0,0,0,0,410340,135,4793
2.414869697,2691816,0,0,0,0,0,157237,64,2598
2.41617032,2789829,269716,912233,0,0,0,157099,141,3479
2.417423432,2749144,265181,881554,0,0,0,0,153,4105
2.418697866,2823040,361461,1161870,0,0,0,0,77,4605
2.420199041,3264340,257510,840308,75305,0,0,0,35,1957
2.421550826,2942363,350838,1186012,100058,0,0,0,0,2829
2.422845716,2842792,381631,1284829,108099,0,0,0,0,3632
2.424097336,2707802,365723,1243409,154247,123164,0,0,0,2037
2.425396793,2680372,452299,1503662,154807,120427,0,0,0,0
2.426618727,2680215,617944,2195234,218643,120560,0,0,0,0
2.427819279,2625407,738391,2665697,229177,91161,27834,0,0,0
2.429026604,0,567955,1954536,233101,164750,29021,0,0,0
2.430221001,0,603387,2073244,217914,149375,27956,0,0,0
2.431482109,0,293310,924471,109314,94168,31403,130255,0,0
2.4328982,0,0,1289136,131719,105744,32083,378218,0,0
2.434138004,0,0,1827578,157016,123584,29768,534381,0,0
2.435395142,0,0,1638526,148832,115292,32050,454489,0,0
2.436868821,0,0,0,83151,68878,33438,282725,0,0
2.43825141,0,0,0,112312,83900,33006,274398,0,0
2.4395269,0,0,0,129133,84530,30195,319866,163,0
2.440824673,0,0,0,0,109433,30554,386644,141,0
2.442045783,0,0,0,0,174088,29347,615789,24,0
2.44325327,0,0,0,0,123443,28797,614387,41,0
2.444436648,0,0,0,0,71492,28011,603221,58,3230
2.445622434,0,0,0,0,0,28442,598434,47,3618
2.4468275,0,0,0,0,0,28632,557253,78,3750
2.448066981,2679984,0,0,0,0,31626,249084,72,1756
2.449514881,2978106,0,0,0,0,0,426322,47,2702
2.450747378,2581776,0,0,0,0,0,436596,49,4713
2.451978352,2552471,324642,1142949,0,0,0,383462,185,3134
2.453371586,2941686,235863,839004,0,0,0,0,79,1418
2.454708234,2783368,330036,1164941,0,0,0,0,66,2657
2.455980121,2622339,259618,921619,103954,0,0,0,127,2752
2.457254419,2663097,276834,958972,111550,0,0,0,0,2645
2.458507749,2623834,618923,2097114,186808,0,0,0,0,2993
2.45972666,2522194,705849,2480238,177664,118036,0,0,0,2823
2.460943825,2549504,575546,2021014,204449,144131,0,0,0,0
2.462146911,2518344,703344,2507558,222321,158828,0,0,0,0
2.463309236,2460030,144276,917038,120066,69036,0,0,0,0
2.464582018,2672885,218428,931624,84887,57996,31971,0,0,0
2.466001007,0,447744,1882919,140241,76707,32635,0,0,0
2.467231873,0,603321,2521711,199464,82158,29489,0,0,0
2.468464533,0,406030,529269,125906,92381,29879,109928,0,0
2.469807543,0,0,139142,56278,52937,31979,46527,0,0
2.471109049,0,0,224375,94056,85736,30844,75971,0,0
2.472358456,0,0,186709,95382,80502,29784,73197,0,0
2.473609081,0,0,0,92808,80864,29533,81593,0,0
2.474802613,0,0,0,143122,132027,28693,109476,0,0
2.475982474,0,0,0,126991,120567,27400,100550,17,0
2.477135164,0,0,0,0,139169,27568,114672,13,0
2.478321542,0,0,0,0,135578,28420,109791,13,0
2.479495349,0,0,0,0,127328,27831,85055,4,1040
2.480729451,0,0,0,0,0,31284,53144,10,507
2.482065675,0,0,0,0,0,30581,43567,8,1005
2.483295587,0,0,0,0,0,29474,122634,11,3398
2.48449317,2368850,0,0,0,0,28302,108397,10,2903
2.48576479,2545004,0,0,0,0,0,62402,13,1863
2.487103241,2670381,0,0,0,0,0,59254,9,2047
2.488375235,2492142,112933,350857,0,0,0,63108,3,2047
2.489670136,2584776,96160,312494,0,0,0,0,10,3433
2.490907335,2455770,123498,396719,0,0,0,0,4,3959
2.492080395,2311932,125891,408660,164316,0,0,0,2,3652
2.493314499,2315483,119015,387422,164749,0,0,0,0,3819
2.494527423,2298573,129384,412831,182935,0,0,0,0,4681
2.495717163,2227494,83111,276671,126517,81995,0,0,0,2241
2.496869595,2185598,83009,275684,125050,82543,0,0,0,0
2.49813085,2421968,13106,52901,39012,37296,0,0,0,0
2.499476119,2356839,22950,92670,72382,68401,26033,0,0,0
2.500709006,0,23453,95440,71441,66923,29602,0,0,0
2.502035383,0,18570,74694,55789,52046,32503,0,0,0
2.503354896,0,12103,48948,35829,34159,30834,20063,0,0
2.504670663,0,45901,86866,60516,56810,31580,20735,0,0
2.50591749,0,0,96806,76910,74185,29430,24134,0,0
2.507134697,0,0,102384,83228,79701,29102,25506,0,0
2.508348095,0,0,107317,86213,82159,28815,27267,0,0
2.509559831,0,0,0,91226,87005,28950,27837,0,0
2.51076448,0,0,0,90314,84869,28782,30150,0,0
2.511934008,0,0,0,80723,78014,27396,25583,8,0
2.513157574,0,0,0,0,64630,29387,24551,9,0
2.514375013,0,0,0,0,31697,30977,14577,3,0
2.515793348,0,0,0,0,27688,32418,27904,6,514
2.517031362,0,0,0,0,0,29654,341169,335,2122
2.518278849,0,0,0,0,0,31824,240146,349,2278
2.519685721,2362573,0,0,0,0,32302,53241,273,1749
2.521033396,2418769,0,0,0,0,0,121124,1057,2186
2.522319791,2305254,0,0,0,0,0,174957,1285,2066
2.523558806,2199539,223261,1033359,0,0,0,189854,1636,2407
2.524788915,2334977,305886,1448986,0,0,0,0,1616,2476
2.526024791,2337968,293055,1375487,0,0,0,0,1837,2785
2.527205261,2205905,353133,1646928,0,0,0,0,1712,2630
2.528387496,2331612,380234,1750098,182502,0,0,0,889,2553
2.529565608,2361347,365505,1710093,238538,0,0,0,0,2937
2.530800717,2641312,383356,1747859,143623,0,0,0,0,1978
2.532262418,2920323,364902,1675480,126146,58913,0,0,0,406
2.53348948,2575169,259510,1220755,185978,82867,0,0,0,0
2.534754813,2657691,205958,1020805,165953,78562,0,100226,469,1011
2.536125901,5798766,383978,5007292,238930,154168,63941,438172,125,324
2.537415474,0,177638,948089,138753,77405,30914,0,0,0
2.538715882,0,283502,1336510,155499,66799,30896,0,0,0
2.539967471,0,167591,1073306,207970,67677,29222,292259,0,0
2.541169078,0,0,1671128,202256,59726,28862,372434,0,0
2.542386569,0,0,2742932,186056,42759,28664,587413,0,0
2.543551554,0,0,1824968,218814,46653,27550,377409,0,0
2.544706203,0,0,0,251601,48368,27383,319853,0,0
2.545858855,0,0,0,299411,12018,27625,386987,0,0
2.547044919,0,0,0,267403,38694,29444,336416,0,0
2.548342832,0,0,0,76059,50727,30365,73207,630,0
2.549568374,0,0,0,0,83301,29020,232813,1749,0
2.550769414,0,0,0,0,62962,29077,296503,1589,0
2.552012886,0,0,0,0,45845,30294,72593,822,1047
2.553420529,0,0,0,0,0,32810,129622,1015,1665
2.554700245,0,0,0,0,0,31150,219144,1721,2236
2.555948364,2800459,0,0,0,0,29096,337722,1363,2318
2.557159937,2775077,0,0,0,0,0,411648,1390,2573
2.558374252,2788789,0,0,0,0,0,341538,2028,3261
2.559565408,2697528,689921,3161226,0,0,0,684776,650,1649
2.560745263,2708026,392532,1850337,0,0,0,0,1861,3188
2.561915289,3655230,409912,3461870,69238,15364,33442,482779,3109,3946
2.563069288,2710589,373000,1755273,0,0,0,0,2100,2997
2.564303287,2972710,281149,1310891,149501,0,0,0,1848,2211
2.565694083,3286715,344929,1567487,127180,0,0,0,0,1700
2.566902122,2892827,293526,1378943,207775,0,0,0,0,2661
2.56817548,3031917,215020,1005213,152084,40201,0,0,0,2952
2.56965752,3550814,149725,708439,113090,58689,0,0,0,0
2.571029355,3260574,224588,1041583,177039,80207,0,0,0,0
2.57229962,3022111,436628,2004277,168164,62920,29799,0,0,0
2.573479531,0,481903,2162346,175838,68722,28223,0,0,0
2.574705196,0,375894,1764175,218692,77532,29473,0,0,0
2.575909536,0,275156,1481672,283933,62887,28382,360448,0,0
2.577092424,0,0,1990772,327214,19629,28250,423125,0,0
2.578256997,0,0,1657243,263646,51770,27970,352401,0,0
2.579435924,0,0,2047975,295741,22599,28014,429049,0,0
2.580677085,0,0,0,268036,47582,31070,330084,0,0
2.58197433,0,0,0,105398,57709,30372,102401,0,0
2.583216895,0,0,0,182207,52181,29650,285139,0,0
2.584408214,0,0,0,183673,51716,28385,302015,1010,0
2.585709511,0,0,0,0,56546,32406,160696,1030,0
2.58703466,0,0,0,0,63037,31248,151286,1113,0
2.588336851,0,0,0,0,70511,30335,214756,1279,2045
2.589620986,0,0,0,0,0,30656,640391,580,1505
2.590847013,0,0,0,0,0,29233,328172,1727,2860
2.592005021,5907414,443278,10427898,54981,24579,60210,608319,2205,3054
2.593182186,2818599,0,0,0,0,0,373847,1853,2804
2.594341514,2775759,0,0,0,0,0,376576,2109,3003
2.595459621,2648754,422210,1983186,0,0,0,444118,1484,2928
2.596595635,2721578,584494,2724636,0,0,0,0,1285,2063
2.597825721,3008850,201417,944250,0,0,0,0,791,1666
2.599193616,3221792,204662,894674,0,0,0,0,1153,2682
2.600436896,2946170,209323,987807,193973,0,0,0,3182,3773
2.601750298,3161042,181062,850699,161817,0,0,0,0,2705
2.603106104,3234783,126903,599780,136388,0,0,0,0,2349
2.60440842,3080991,223314,1050585,180115,87484,0,0,0,1859
2.60574131,3190610,237646,1113908,174357,82437,0,0,0,0
2.606997422,2995763,336893,1586493,283771,61499,0,0,0,0
2.608160748,2769559,367021,1728031,268986,46531,27392,0,0,0
2.609348961,0,443387,2080745,288319,25641,28358,0,0,0
2.610527736,0,453779,2087793,220542,49992,28292,0,0,0
2.611693314,0,438034,1996043,280394,23505,27709,379635,0,0
2.612862647,0,0,3267744,201553,20479,28023,715392,0,0
2.614087966,0,0,1290308,190742,49711,31428,274695,0,0
2.615464374,0,0,788026,107455,53955,31175,156450,0,0
2.616708713,4030429,280523,5532574,276747,86952,42830,329761,516,1401
2.617953889,0,0,0,167009,58187,30363,270192,0,0
2.619244991,0,0,0,95391,46338,31798,97407,0,0
2.620584825,0,0,0,59473,57643,30714,92805,1015,0
2.621892855,0,0,0,0,80091,31571,253865,1363,0
2.623165219,0,0,0,0,68777,29918,433604,1201,0
2.624363745,0,0,0,0,67324,28364,362665,2048,3137
2.625552588,0,0,0,0,0,28416,400774,2149,2795
2.626734697,0,0,0,0,0,28270,660364,949,2340
2.627901479,2743968,0,0,0,0,28011,414678,1852,3669
2.629068719,2794924,0,0,0,0,0,407356,2090,3379
2.630265564,2890550,0,0,0,0,0,388730,3199,4057
2.631592393,3065277,99081,478876,0,0,0,105423,611,1128
2.632799184,2888572,192510,905155,0,0,0,0,2064,3367
2.633995112,2863936,186877,876020,0,0,0,0,2006,2999
2.635228011,2975716,142709,677291,0,0,0,0,1085,1962
2.636575726,3122901,103240,480591,116415,0,0,0,609,1621
2.63792954,3227240,227686,1084273,157350,0,0,0,0,1891
2.639213622,3066408,262177,1226616,212442,0,0,0,0,2497
2.640419046,2855951,389039,1821481,265244,49966,0,0,0,2467
2.641618106,2866756,436286,2004752,212507,62875,0,0,0,0
2.642806827,2846738,420588,1973051,273172,38717,0,0,0,0
2.643923262,2665438,645172,2953906,196712,23245,26199,0,0,0
2.645094529,0,485148,2272985,262766,28593,28093,0,0,0
2.646296768,5782485,584158,7506744,360767,109155,59052,527261,362,894
2.647486796,0,220384,1055029,128609,49182,29365,130045,0,0
2.648848758,0,0,859783,126869,50614,31257,178568,0,0
2.650065423,0,0,956189,199874,58158,29169,204239,0,0
2.651272199,0,0,1056173,156529,58178,29370,228422,0,0
2.652577803,0,0,471898,102937,44502,31408,181310,0,0
2.65390181,0,0,0,131205,44380,31578,506237,0,0
2.655192521,0,0,0,151957,79719,30333,213939,0,0
2.656446005,0,0,0,150615,72326,29523,353799,1075,0
2.657652512,0,0,0,0,73412,28904,311971,3013,0
2.658861705,0,0,0,0,32013,28878,429748,3224,0
2.660000126,0,0,0,0,55733,26958,320888,2041,3092
2.661170134,0,0,0,0,0,28000,420481,2239,3578
2.662331153,0,0,0,0,0,27852,410727,2703,3537
2.663522814,2603073,0,0,0,0,29428,439161,2127,3261
2.664791846,3039467,0,0,0,0,0,176195,437,1045
2.666009551,2913581,0,0,0,0,0,230956,1498,2750
2.667237441,2939858,0,0,0,0,0,242635,1791,3229
2.668534283,3025570,145164,681757,0,0,0,171935,1132,2064
2.670003745,3492504,447402,2041963,0,0,0,0,598,1518
2.671247647,2974074,364391,1686556,0,0,0,0,1156,1763
2.672516697,2988967,249131,1179046,171308,0,0,0,1735,2201
2.67374708,3929276,418014,3330668,320348,16648,36143,342507,672,3484
2.674962162,2902860,357474,1673368,256161,0,0,0,0,2986
2.676130983,2764602,442060,2014701,240837,48841,0,0,0,2788
2.67730535,2812032,465327,2182627,249157,35959,0,0,0,0
2.678484857,2823856,432304,2023616,269067,31593,0,0,0,0
2.679650935,2787261,454802,2079567,245784,30630,27028,0,0,0
2.680868192,0,453688,2103000,114932,32892,31584,0,0,0
2.682261449,0,167261,719087,118281,61902,31458,0,0,0
2.683492184,0,230248,1092642,190834,60779,29456,254327,0,0
2.68479437,0,0,992728,137288,61675,32678,205103,0,0
2.686237309,0,0,455850,103326,50248,33950,103735,0,0
2.687572751,0,0,853612,161664,79928,31614,177456,0,0
2.68889575,0,0,0,139020,73267,30478,177041,0,0
2.690116925,0,0,0,261196,69658,29293,365828,0,0
2.691319241,0,0,0,264921,68164,28683,331797,0,0
2.692494021,0,0,0,261296,24205,27774,405159,2582,0
2.693659998,0,0,0,0,10947,27937,403707,2617,0
2.694831738,0,0,0,0,34732,28132,506957,1668,0
2.695925048,0,0,0,0,36601,26001,383260,1951,3572
2.697132622,0,0,0,0,0,31232,420339,1430,2471
2.698524852,0,0,0,0,0,31605,243635,418,945
2.699735176,2760013,0,0,0,0,28883,318343,1189,2246
2.700910965,2824152,0,0,0,0,0,223867,1540,2819
2.702219805,3132832,0,0,0,0,0,123223,985,1545
2.70347009,5972450,532406,9936222,59212,31515,59861,382424,1321,1669
2.704729876,3019375,208275,1145823,0,0,0,0,1559,1704
2.706001307,3033142,315671,1491801,0,0,0,0,1126,2074
2.707146807,2741508,342677,1594505,0,0,0,0,2209,2540
2.708296131,2721222,458863,2104701,188767,0,0,0,1745,2524
2.709487748,2851694,530571,2469267,223235,0,0,0,0,2517
2.710669072,2828267,387979,1761806,233640,0,0,0,0,3354
2.711835966,2766938,406387,1918266,309737,12272,0,0,0,4194
2.712982648,2746447,403298,1900583,289292,24513,0,0,0,0
2.714185809,2933056,158103,732771,144748,58668,0,0,0,0
2.715589126,3306478,146548,695762,135889,63116,29646,0,0,0
2.716816511,0,217516,1028529,203263,55471,29552,0,0,0
2.718050459,0,203591,952445,159924,57027,30758,0,0,0
2.719402492,0,82775,384075,91665,46306,32258,70148,0,0
2.720729943,0,0,821250,145147,72398,30417,173852,0,0
2.721989549,0,0,1212649,171715,68776,30178,257553,0,0
2.723211656,0,0,1794777,178871,68266,29079,395551,0,0
2.724411922,0,0,1766095,230320,78275,28434,335801,0,0
2.72560284,0,0,0,223158,50649,28472,483086,0,0
2.726788353,0,0,0,229812,32094,28328,619146,0,0
2.727884639,3317895,434410,6388589,273923,63146,35599,437861,2525,1283
2.729064596,0,0,0,0,54511,28358,415849,1929,0
2.730282549,0,0,0,0,53940,30451,358788,2201,0
2.731656496,0,0,0,0,52528,31876,169938,645,2024
2.732882437,0,0,0,0,0,29473,405041,1274,2324
2.734112581,0,0,0,0,0,29816,271381,1790,2639
2.735415072,503086,0,0,0,0,32141,169982,679,1435
2.736778934,3252128,0,0,0,0,0,175589,1413,1895
2.738019684,2970480,0,0,0,0,0,179795,1688,2789
2.73928365,3021211,0,0,0,0,0,286336,884,1792
2.740488897,2854193,513915,2310120,0,0,0,610814,991,2418
2.741706502,2913676,381400,1792241,0,0,0,0,1572,2961
2.742896402,2845374,340310,1604665,0,0,0,0,3126,3846
2.744028388,2682489,403102,1898758,311138,0,0,0,3143,4069
2.745201837,2809424,372702,1754956,282100,0,0,0,0,3468
2.746359521,2772670,428768,2018739,294297,0,0,0,0,3283
2.747615533,2969288,165796,772226,155215,43222,0,0,0,2184
2.748999683,3278210,224205,1061951,188403,86823,0,0,0,0
2.750196891,2871473,263537,1229324,189894,50244,0,0,0,0
2.751462725,3021862,216894,987994,119278,49728,19267,0,0,0
2.752824224,0,139441,638543,68473,36080,33082,0,0,0
2.754112685,0,178619,849388,125641,65048,30781,0,0,0
2.755400371,0,214364,1015140,158653,76169,30308,312578,0,0
2.756665223,0,0,1423447,161780,72590,29828,312912,0,0
2.757881642,0,0,2606362,189857,56556,29201,562875,0,0
2.759071168,0,0,1461833,206636,69442,28484,311313,0,0
2.760260057,6198212,550691,9434780,354140,141793,62995,552026,461,1160
2.761467935,0,0,0,193442,78281,29019,319144,0,0
2.762660407,0,0,0,253759,60310,28987,334335,0,0
2.763911733,0,0,0,195485,46275,30111,244126,636,0
2.76524176,0,0,0,0,61312,30811,265298,749,0
2.766448794,0,0,0,0,57672,29018,522507,969,0
2.767705845,0,0,0,0,53727,30837,147257,1042,1221
2.769181943,0,0,0,0,0,34829,183739,499,1277
2.770491672,0,0,0,0,0,31615,168349,1002,1917
2.771794432,3004061,0,0,0,0,30732,177572,1404,2013
2.773078871,3064734,0,0,0,0,0,255294,2487,2869
2.774366577,3118964,0,0,0,0,0,309786,2522,3185
2.77571671,3157894,231529,1052675,0,0,0,180633,1095,1843
2.776916596,2867637,331552,1560810,0,0,0,0,2369,3362
2.778110567,2858756,383242,1807882,0,0,0,0,2403,3008
2.779308669,2865433,441088,2091604,0,0,0,0,2446,3362
2.780595723,3090448,326015,1457619,147667,0,0,0,4004,2070
2.781947835,3208637,242754,1154553,143938,0,0,0,0,1949
2.783197807,2991292,236564,1109677,175156,0,0,0,0,2330
2.784454953,2983442,180363,837989,145371,55423,0,0,0,1660
2.785865098,3383560,223700,994139,74987,32350,0,0,0,0
2.787244953,3303311,457552,2117970,144886,56975,0,0,0,0
